T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2020-2021,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2020-2021,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,117
2020-2021,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,90
2020-2021,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATI,OPEN ENROLLMENT CHARTER,Female,166
2020-2021,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATI,OPEN ENROLLMENT CHARTER,Male,161
2020-2021,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Female,5600
2020-2021,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Male,5824
2020-2021,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Female,688
2020-2021,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Male,714
2020-2021,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Female,246
2020-2021,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Male,248
2020-2021,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Female,2358
2020-2021,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Male,2586
2020-2021,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Female,1477
2020-2021,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Male,1551
2020-2021,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Female,1007
2020-2021,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Male,1044
2020-2021,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Female,53
2020-2021,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Male,48
2020-2021,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Female,178
2020-2021,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Male,173
2020-2021,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Female,861
2020-2021,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Male,904
2020-2021,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Female,109
2020-2021,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Male,131
2020-2021,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Female,180
2020-2021,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Male,188
2020-2021,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Female,83
2020-2021,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Male,75
2020-2021,20,BEXAR COUNTY,015830,BROOKS ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Female,1509
2020-2021,20,BEXAR COUNTY,015830,BROOKS ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Male,1570
2020-2021,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Female,697
2020-2021,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Male,741
2020-2021,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Female,753
2020-2021,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Male,845
2020-2021,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Female,1263
2020-2021,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Male,1330
2020-2021,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Female,19962
2020-2021,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Male,20803
2020-2021,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Female,1643
2020-2021,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Male,1796
2020-2021,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Female,289
2020-2021,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Male,325
2020-2021,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Female,7719
2020-2021,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Male,8042
2020-2021,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Female,144
2020-2021,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Male,116
2020-2021,06,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Female,66
2020-2021,06,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Male,75
2020-2021,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Female,122
2020-2021,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Male,118
2020-2021,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Female,449
2020-2021,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Male,498
2020-2021,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Female,1325
2020-2021,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Male,1350
2020-2021,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Female,756
2020-2021,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Male,736
2020-2021,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Female,1558
2020-2021,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Male,1641
2020-2021,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Female,145
2020-2021,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Male,124
2020-2021,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Female,6039
2020-2021,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Male,6508
2020-2021,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Female,1475
2020-2021,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Male,1638
2020-2021,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRI,OPEN ENROLLMENT CHARTER,Female,595
2020-2021,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRI,OPEN ENROLLMENT CHARTER,Male,657
2020-2021,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Female,207
2020-2021,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Male,274
2020-2021,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Female,723
2020-2021,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Male,725
2020-2021,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Female,95
2020-2021,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Male,100
2020-2021,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Female,976
2020-2021,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Male,1016
2020-2021,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Female,1849
2020-2021,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Male,2107
2020-2021,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Female,828
2020-2021,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Male,880
2020-2021,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Female,1790
2020-2021,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Male,1891
2020-2021,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Female,546
2020-2021,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Male,585
2020-2021,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Female,70
2020-2021,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Male,73
2020-2021,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,144
2020-2021,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,156
2020-2021,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Female,814
2020-2021,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Male,817
2020-2021,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Female,135
2020-2021,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Male,152
2020-2021,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Female,423
2020-2021,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Male,454
2020-2021,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Female,1063
2020-2021,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Male,1071
2020-2021,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Female,2903
2020-2021,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Male,3132
2020-2021,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Female,5040
2020-2021,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Male,5284
2020-2021,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Female,290
2020-2021,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Male,322
2020-2021,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Female,1032
2020-2021,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Male,1034
2020-2021,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Female,4006
2020-2021,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Male,4318
2020-2021,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Female,11951
2020-2021,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Male,12907
2020-2021,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Female,1261
2020-2021,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Male,1392
2020-2021,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Female,1744
2020-2021,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Male,1873
2020-2021,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Female,248
2020-2021,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Male,287
2020-2021,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Female,3482
2020-2021,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Male,3771
2020-2021,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Female,239
2020-2021,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Male,257
2020-2021,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Female,237
2020-2021,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Male,257
2020-2021,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Female,1444
2020-2021,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Male,1518
2020-2021,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Female,1170
2020-2021,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Male,1307
2020-2021,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Female,268
2020-2021,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Male,266
2020-2021,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,328
2020-2021,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,61
2020-2021,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,318
2020-2021,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,78
2020-2021,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Female,575
2020-2021,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Male,556
2020-2021,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Female,699
2020-2021,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Male,746
2020-2021,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Female,4581
2020-2021,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Male,4991
2020-2021,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Female,82
2020-2021,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Male,86
2020-2021,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Female,193
2020-2021,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Male,177
2020-2021,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Female,398
2020-2021,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Male,365
2020-2021,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,1643
2020-2021,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,511
2020-2021,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,1773
2020-2021,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,481
2020-2021,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Female,198
2020-2021,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Male,221
2020-2021,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Female,60
2020-2021,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Male,71
2020-2021,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Female,98
2020-2021,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Male,113
2020-2021,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Female,273
2020-2021,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Male,315
2020-2021,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Female,461
2020-2021,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Male,536
2020-2021,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Female,109
2020-2021,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Male,98
2020-2021,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Female,256
2020-2021,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Male,273
2020-2021,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Female,1395
2020-2021,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Male,1475
2020-2021,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Female,200
2020-2021,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Male,194
2020-2021,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Female,538
2020-2021,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Male,524
2020-2021,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Female,261
2020-2021,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Male,305
2020-2021,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Female,411
2020-2021,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Male,428
2020-2021,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Female,508
2020-2021,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Male,515
2020-2021,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Female,618
2020-2021,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Male,586
2020-2021,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Female,218
2020-2021,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Male,223
2020-2021,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Female,237
2020-2021,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Male,244
2020-2021,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Female,153
2020-2021,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Male,163
2020-2021,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Female,19790
2020-2021,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Male,20947
2020-2021,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Female,3328
2020-2021,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Male,3531
2020-2021,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Female,4228
2020-2021,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Male,4660
2020-2021,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Female,477
2020-2021,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Male,484
2020-2021,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Female,5209
2020-2021,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Male,5454
2020-2021,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Female,663
2020-2021,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Male,734
2020-2021,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Female,567
2020-2021,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Male,528
2020-2021,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Female,725
2020-2021,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Male,808
2020-2021,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Female,425
2020-2021,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Male,417
2020-2021,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Female,6637
2020-2021,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Male,7027
2020-2021,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Female,239
2020-2021,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Male,300
2020-2021,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Female,215
2020-2021,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Male,220
2020-2021,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Female,433
2020-2021,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Male,468
2020-2021,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Female,1433
2020-2021,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Male,1440
2020-2021,03,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Female,736
2020-2021,03,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Male,800
2020-2021,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Female,12296
2020-2021,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Male,13163
2020-2021,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Female,646
2020-2021,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Male,672
2020-2021,13,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Female,515
2020-2021,13,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Male,549
2020-2021,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Female,763
2020-2021,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Male,699
2020-2021,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Female,1343
2020-2021,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Male,1414
2020-2021,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Female,351
2020-2021,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Male,358
2020-2021,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,650
2020-2021,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,672
2020-2021,20,BEXAR COUNTY,015838,COMPASS ROSE ACADEMY,OPEN ENROLLMENT CHARTER,Female,561
2020-2021,20,BEXAR COUNTY,015838,COMPASS ROSE ACADEMY,OPEN ENROLLMENT CHARTER,Male,593
2020-2021,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Female,22
2020-2021,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Male,16
2020-2021,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Female,119
2020-2021,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Male,112
2020-2021,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Female,1116
2020-2021,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Male,1226
2020-2021,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Female,31628
2020-2021,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Male,32935
2020-2021,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Female,148
2020-2021,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Male,161
2020-2021,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Female,406
2020-2021,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Male,400
2020-2021,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Female,6346
2020-2021,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Male,6706
2020-2021,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Female,3992
2020-2021,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Male,4060
2020-2021,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Female,16614
2020-2021,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Male,17897
2020-2021,02,NUECES COUNTY,178807,CORPUS CHRISTI MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Female,68
2020-2021,02,NUECES COUNTY,178807,CORPUS CHRISTI MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Male,48
2020-2021,06,POLK COUNTY,187904,CORRIGAN-CAMDEN ISD,TRADITIONAL ISD/CSD,Female,367
2020-2021,06,POLK COUNTY,187904,CORRIGAN-CAMDEN ISD,TRADITIONAL ISD/CSD,Male,422
