T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2022-2023,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2022-2023,15,MCCULLOCH COUNTY,160901,BRADY ISD,TRADITIONAL ISD/CSD,Male,507
2022-2023,06,AUSTIN COUNTY,008903,BRAZOS ISD,TRADITIONAL ISD/CSD,Female,399
2022-2023,06,AUSTIN COUNTY,008903,BRAZOS ISD,TRADITIONAL ISD/CSD,Male,452
2022-2023,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,61
2022-2023,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,71
2022-2023,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,OPEN ENROLLMENT CHARTER,Female,165
2022-2023,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,OPEN ENROLLMENT CHARTER,Male,143
2022-2023,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Female,5674
2022-2023,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Male,5944
2022-2023,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Female,669
2022-2023,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Male,740
2022-2023,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Female,254
2022-2023,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Male,254
2022-2023,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Female,2354
2022-2023,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Male,2585
2022-2023,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Female,1563
2022-2023,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Male,1581
2022-2023,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Female,1000
2022-2023,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Male,1058
2022-2023,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Female,59
2022-2023,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Male,58
2022-2023,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Female,190
2022-2023,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Male,193
2022-2023,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Female,993
2022-2023,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Male,1092
2022-2023,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Female,102
2022-2023,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Male,133
2022-2023,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Female,165
2022-2023,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Male,176
2022-2023,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Female,77
2022-2023,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Male,111
2022-2023,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Female,633
2022-2023,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Male,652
2022-2023,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Female,780
2022-2023,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Male,867
2022-2023,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Female,1248
2022-2023,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Male,1372
2022-2023,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Female,18519
2022-2023,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Male,19379
2022-2023,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Female,1684
2022-2023,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Male,1759
2022-2023,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Female,280
2022-2023,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Male,308
2022-2023,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Female,7835
2022-2023,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Male,8201
2022-2023,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Female,145
2022-2023,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Male,114
2022-2023,12,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Female,50
2022-2023,12,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Male,60
2022-2023,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Female,123
2022-2023,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Male,128
2022-2023,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Female,482
2022-2023,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Male,570
2022-2023,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Female,1430
2022-2023,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Male,1456
2022-2023,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Female,743
2022-2023,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Male,734
2022-2023,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Female,1581
2022-2023,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Male,1630
2022-2023,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Female,120
2022-2023,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Male,109
2022-2023,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Female,6266
2022-2023,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Male,6599
2022-2023,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Female,1561
2022-2023,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Male,1743
2022-2023,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,OPEN ENROLLMENT CHARTER,Female,665
2022-2023,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,OPEN ENROLLMENT CHARTER,Male,694
2022-2023,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Female,245
2022-2023,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Male,287
2022-2023,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Female,735
2022-2023,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Male,776
2022-2023,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Female,87
2022-2023,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Male,102
2022-2023,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Female,1292
2022-2023,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Male,1350
2022-2023,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Female,1855
2022-2023,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Male,2097
2022-2023,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Female,936
2022-2023,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Male,996
2022-2023,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Female,1701
2022-2023,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Male,1829
2022-2023,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Female,575
2022-2023,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Male,591
2022-2023,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Female,64
2022-2023,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Male,70
2022-2023,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,152
2022-2023,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,161
2022-2023,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Female,798
2022-2023,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Male,756
2022-2023,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Female,135
2022-2023,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Male,160
2022-2023,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Female,403
2022-2023,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Male,426
2022-2023,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Female,1114
2022-2023,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Male,1189
2022-2023,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Female,2906
2022-2023,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Male,3170
2022-2023,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Female,5416
2022-2023,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Male,5659
2022-2023,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Female,294
2022-2023,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Male,329
2022-2023,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Female,935
2022-2023,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Male,968
2022-2023,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Female,4148
2022-2023,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Male,4323
2022-2023,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Female,11918
2022-2023,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Male,12829
2022-2023,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Female,1221
2022-2023,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Male,1400
2022-2023,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Female,1799
2022-2023,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Male,1911
2022-2023,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Female,283
2022-2023,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Male,311
2022-2023,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Female,3347
2022-2023,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Male,3573
2022-2023,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Female,236
2022-2023,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Male,257
2022-2023,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Female,240
2022-2023,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Male,279
2022-2023,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Female,1903
2022-2023,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Male,1994
2022-2023,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Female,1174
2022-2023,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Male,1317
2022-2023,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Female,265
2022-2023,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Male,284
2022-2023,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,343
2022-2023,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,64
2022-2023,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,348
2022-2023,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,83
2022-2023,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Female,576
2022-2023,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Male,528
2022-2023,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Female,698
2022-2023,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Male,765
2022-2023,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Female,4536
2022-2023,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Male,4984
2022-2023,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Female,83
2022-2023,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Male,78
2022-2023,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Female,187
2022-2023,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Male,185
2022-2023,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Female,353
2022-2023,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Male,345
2022-2023,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,1558
2022-2023,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,530
2022-2023,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,1750
2022-2023,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,531
2022-2023,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Female,213
2022-2023,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Male,220
2022-2023,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Female,70
2022-2023,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Male,69
2022-2023,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Female,97
2022-2023,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Male,116
2022-2023,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Female,271
2022-2023,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Male,278
2022-2023,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Female,473
2022-2023,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Male,532
2022-2023,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Female,100
2022-2023,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Male,102
2022-2023,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Female,266
2022-2023,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Male,287
2022-2023,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Female,1461
2022-2023,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Male,1549
2022-2023,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Female,203
2022-2023,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Male,201
2022-2023,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Female,589
2022-2023,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Male,590
2022-2023,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Female,286
2022-2023,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Male,327
2022-2023,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Female,405
2022-2023,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Male,424
2022-2023,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Female,548
2022-2023,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Male,585
2022-2023,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Female,643
2022-2023,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Male,602
2022-2023,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Female,204
2022-2023,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Male,230
2022-2023,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Female,261
2022-2023,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Male,261
2022-2023,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Female,156
2022-2023,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Male,172
2022-2023,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Female,19833
2022-2023,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Male,20860
2022-2023,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Female,3567
2022-2023,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Male,3676
2022-2023,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Female,5592
2022-2023,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Male,5975
2022-2023,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Female,490
2022-2023,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Male,534
2022-2023,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Female,5074
2022-2023,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Male,5291
2022-2023,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Female,669
2022-2023,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Male,771
2022-2023,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Female,562
2022-2023,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Male,533
2022-2023,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Female,775
2022-2023,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Male,847
2022-2023,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Female,398
2022-2023,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Male,396
2022-2023,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Female,6992
2022-2023,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Male,7472
2022-2023,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Female,232
2022-2023,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Male,305
2022-2023,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Female,214
2022-2023,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Male,238
2022-2023,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Female,476
2022-2023,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Male,473
2022-2023,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Female,1444
2022-2023,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Male,1483
2022-2023,04,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Female,778
2022-2023,04,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Male,832
2022-2023,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Female,13823
2022-2023,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Male,14688
2022-2023,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Female,634
2022-2023,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Male,705
2022-2023,13,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Female,552
2022-2023,13,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Male,552
2022-2023,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Female,772
2022-2023,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Male,745
2022-2023,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Female,2028
2022-2023,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Male,2115
2022-2023,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Female,344
2022-2023,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Male,390
2022-2023,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,700
2022-2023,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,699
2022-2023,20,BEXAR COUNTY,015838,COMPASS ROSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,1360
2022-2023,20,BEXAR COUNTY,015838,COMPASS ROSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,1342
2022-2023,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Female,30
2022-2023,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Male,24
2022-2023,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Female,112
2022-2023,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Male,110
2022-2023,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Female,1148
2022-2023,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Male,1184
2022-2023,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Female,34705
2022-2023,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Male,36078
2022-2023,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Female,144
2022-2023,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Male,151
2022-2023,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Female,450
2022-2023,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Male,438
2022-2023,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Female,6462
2022-2023,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Male,6899
2022-2023,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Female,4007
2022-2023,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Male,4036
2022-2023,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Female,16225
2022-2023,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Male,17162
2022-2023,02,NUECES COUNTY,178807,CORPUS CHRISTI MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Female,67
2022-2023,02,NUECES COUNTY,178807,CORPUS CHRISTI MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Male,71
2022-2023,06,POLK COUNTY,187904,CORRIGAN-CAMDEN ISD,TRADITIONAL ISD/CSD,Female,390
