T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2021-2022,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2021-2022,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,98
2021-2022,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,84
2021-2022,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,OPEN ENROLLMENT CHARTER,Female,171
2021-2022,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,OPEN ENROLLMENT CHARTER,Male,159
2021-2022,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Female,5637
2021-2022,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Male,5841
2021-2022,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Female,668
2021-2022,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Male,749
2021-2022,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Female,250
2021-2022,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Male,248
2021-2022,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Female,2333
2021-2022,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Male,2548
2021-2022,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Female,1530
2021-2022,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Male,1576
2021-2022,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Female,977
2021-2022,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Male,1054
2021-2022,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Female,51
2021-2022,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Male,45
2021-2022,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Female,181
2021-2022,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Male,184
2021-2022,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Female,982
2021-2022,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Male,1023
2021-2022,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Female,108
2021-2022,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Male,130
2021-2022,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Female,176
2021-2022,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Male,193
2021-2022,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Female,87
2021-2022,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Male,104
2021-2022,20,BEXAR COUNTY,015830,BROOKS ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Female,1547
2021-2022,20,BEXAR COUNTY,015830,BROOKS ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Male,1594
2021-2022,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Female,646
2021-2022,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Male,696
2021-2022,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Female,756
2021-2022,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Male,885
2021-2022,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Female,1247
2021-2022,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Male,1338
2021-2022,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Female,18712
2021-2022,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Male,19736
2021-2022,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Female,1692
2021-2022,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Male,1765
2021-2022,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Female,287
2021-2022,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Male,323
2021-2022,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Female,7880
2021-2022,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Male,8155
2021-2022,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Female,142
2021-2022,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Male,110
2021-2022,12,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Female,62
2021-2022,12,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Male,78
2021-2022,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Female,125
2021-2022,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Male,115
2021-2022,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Female,476
2021-2022,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Male,550
2021-2022,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Female,1386
2021-2022,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Male,1405
2021-2022,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Female,744
2021-2022,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Male,745
2021-2022,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Female,1621
2021-2022,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Male,1693
2021-2022,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Female,113
2021-2022,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Male,119
2021-2022,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Female,6169
2021-2022,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Male,6577
2021-2022,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Female,1572
2021-2022,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Male,1705
2021-2022,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,OPEN ENROLLMENT CHARTER,Female,663
2021-2022,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,OPEN ENROLLMENT CHARTER,Male,713
2021-2022,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Female,236
2021-2022,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Male,287
2021-2022,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Female,768
2021-2022,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Male,782
2021-2022,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Female,85
2021-2022,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Male,96
2021-2022,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Female,1094
2021-2022,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Male,1138
2021-2022,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Female,1803
2021-2022,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Male,2065
2021-2022,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Female,888
2021-2022,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Male,952
2021-2022,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Female,1725
2021-2022,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Male,1851
2021-2022,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Female,556
2021-2022,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Male,584
2021-2022,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Female,69
2021-2022,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Male,73
2021-2022,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,144
2021-2022,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,160
2021-2022,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Female,792
2021-2022,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Male,777
2021-2022,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Female,137
2021-2022,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Male,166
2021-2022,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Female,395
2021-2022,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Male,446
2021-2022,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Female,1129
2021-2022,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Male,1155
2021-2022,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Female,2910
2021-2022,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Male,3181
2021-2022,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Female,5207
2021-2022,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Male,5504
2021-2022,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Female,285
2021-2022,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Male,323
2021-2022,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Female,947
2021-2022,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Male,976
2021-2022,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Female,4081
2021-2022,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Male,4308
2021-2022,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Female,12053
2021-2022,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Male,12886
2021-2022,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Female,1293
2021-2022,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Male,1381
2021-2022,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Female,1768
2021-2022,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Male,1871
2021-2022,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Female,287
2021-2022,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Male,289
2021-2022,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Female,3435
2021-2022,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Male,3685
2021-2022,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Female,231
2021-2022,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Male,265
2021-2022,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Female,219
2021-2022,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Male,266
2021-2022,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Female,1630
2021-2022,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Male,1729
2021-2022,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Female,1199
2021-2022,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Male,1326
2021-2022,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Female,253
2021-2022,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Male,282
2021-2022,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,361
2021-2022,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,62
2021-2022,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,354
2021-2022,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,76
2021-2022,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Female,588
2021-2022,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Male,549
2021-2022,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Female,716
2021-2022,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Male,739
2021-2022,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Female,4546
2021-2022,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Male,4963
2021-2022,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Female,83
2021-2022,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Male,80
2021-2022,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Female,184
2021-2022,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Male,170
2021-2022,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Female,354
2021-2022,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Male,339
2021-2022,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,1603
2021-2022,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,532
2021-2022,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,1794
2021-2022,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,514
2021-2022,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Female,186
2021-2022,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Male,211
2021-2022,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Female,66
2021-2022,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Male,62
2021-2022,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Female,91
2021-2022,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Male,122
2021-2022,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Female,278
2021-2022,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Male,298
2021-2022,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Female,484
2021-2022,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Male,530
2021-2022,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Female,97
2021-2022,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Male,102
2021-2022,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Female,267
2021-2022,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Male,280
2021-2022,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Female,1433
2021-2022,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Male,1525
2021-2022,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Female,205
2021-2022,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Male,203
2021-2022,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Female,576
2021-2022,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Male,569
2021-2022,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Female,256
2021-2022,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Male,310
2021-2022,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Female,403
2021-2022,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Male,411
2021-2022,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Female,559
2021-2022,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Male,562
2021-2022,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Female,659
2021-2022,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Male,597
2021-2022,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Female,222
2021-2022,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Male,234
2021-2022,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Female,263
2021-2022,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Male,260
2021-2022,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Female,149
2021-2022,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Male,158
2021-2022,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Female,19870
2021-2022,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Male,20962
2021-2022,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Female,3454
2021-2022,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Male,3614
2021-2022,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Female,5255
2021-2022,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Male,5605
2021-2022,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Female,496
2021-2022,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Male,529
2021-2022,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Female,5107
2021-2022,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Male,5387
2021-2022,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Female,672
2021-2022,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Male,763
2021-2022,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Female,558
2021-2022,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Male,528
2021-2022,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Female,741
2021-2022,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Male,850
2021-2022,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Female,389
2021-2022,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Male,413
2021-2022,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Female,6847
2021-2022,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Male,7340
2021-2022,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Female,244
2021-2022,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Male,316
2021-2022,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Female,223
2021-2022,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Male,230
2021-2022,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Female,436
2021-2022,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Male,460
2021-2022,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Female,1442
2021-2022,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Male,1477
2021-2022,03,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Female,769
2021-2022,03,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Male,811
2021-2022,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Female,13216
2021-2022,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Male,14072
2021-2022,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Female,633
2021-2022,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Male,671
2021-2022,13,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Female,534
2021-2022,13,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Male,533
2021-2022,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Female,751
2021-2022,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Male,691
2021-2022,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Female,1619
2021-2022,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Male,1730
2021-2022,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Female,352
2021-2022,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Male,373
2021-2022,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,684
2021-2022,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,687
2021-2022,20,BEXAR COUNTY,015838,COMPASS ROSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,894
2021-2022,20,BEXAR COUNTY,015838,COMPASS ROSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,942
2021-2022,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Female,27
2021-2022,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Male,17
2021-2022,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Female,126
2021-2022,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Male,114
2021-2022,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Female,1107
2021-2022,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Male,1163
2021-2022,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Female,33096
2021-2022,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Male,34665
2021-2022,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Female,143
2021-2022,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Male,160
2021-2022,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Female,425
2021-2022,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Male,424
2021-2022,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Female,6408
2021-2022,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Male,6723
2021-2022,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Female,4029
2021-2022,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Male,4083
2021-2022,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Female,16104
2021-2022,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Male,17071
2021-2022,02,NUECES COUNTY,178807,CORPUS CHRISTI MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Female,63
2021-2022,02,NUECES COUNTY,178807,CORPUS CHRISTI MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Male,58
2021-2022,06,POLK COUNTY,187904,CORRIGAN-CAMDEN ISD,TRADITIONAL ISD/CSD,Female,383
2021-2022,06,POLK COUNTY,187904,CORRIGAN-CAMDEN ISD,TRADITIONAL ISD/CSD,Male,436
