T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2023-2024,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2023-2024,15,MCCULLOCH COUNTY,160901,BRADY ISD,TRADITIONAL ISD/CSD,Male,520
2023-2024,06,AUSTIN COUNTY,008903,BRAZOS ISD,TRADITIONAL ISD/CSD,Female,386
2023-2024,06,AUSTIN COUNTY,008903,BRAZOS ISD,TRADITIONAL ISD/CSD,Male,473
2023-2024,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,28
2023-2024,11,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,38
2023-2024,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,OPEN ENROLLMENT CHARTER,Female,137
2023-2024,06,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,OPEN ENROLLMENT CHARTER,Male,155
2023-2024,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Female,5559
2023-2024,04,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,Male,5798
2023-2024,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Female,661
2023-2024,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,Male,729
2023-2024,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Female,247
2023-2024,06,ROBERTSON COUNTY,198901,BREMOND ISD,TRADITIONAL ISD/CSD,Male,257
2023-2024,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Female,2344
2023-2024,06,WASHINGTON COUNTY,239901,BRENHAM ISD,TRADITIONAL ISD/CSD,Male,2521
2023-2024,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Female,1603
2023-2024,05,ORANGE COUNTY,181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,Male,1632
2023-2024,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Female,1058
2023-2024,11,WISE COUNTY,249903,BRIDGEPORT ISD,TRADITIONAL ISD/CSD,Male,1061
2023-2024,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Female,64
2023-2024,10,DALLAS COUNTY,057851,BRIDGEWAY PREPARATORY ACADEMY,OPEN ENROLLMENT CHARTER,Male,61
2023-2024,01,HIDALGO COUNTY,108810,BRILLANTE ACADEMY,OPEN ENROLLMENT CHARTER,Female,96
2023-2024,01,HIDALGO COUNTY,108810,BRILLANTE ACADEMY,OPEN ENROLLMENT CHARTER,Male,100
2023-2024,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Female,202
2023-2024,07,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,TRADITIONAL ISD/CSD,Male,189
2023-2024,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Female,1042
2023-2024,11,PARKER COUNTY,184909,BROCK ISD,TRADITIONAL ISD/CSD,Male,1135
2023-2024,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Female,97
2023-2024,15,COKE COUNTY,041901,BRONTE ISD,TRADITIONAL ISD/CSD,Male,127
2023-2024,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Female,173
2023-2024,05,JASPER COUNTY,121902,BROOKELAND ISD,TRADITIONAL ISD/CSD,Male,198
2023-2024,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Female,96
2023-2024,15,BROWN COUNTY,025908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,Male,77
2023-2024,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Female,622
2023-2024,01,BROOKS COUNTY,024901,BROOKS COUNTY ISD,TRADITIONAL ISD/CSD,Male,622
2023-2024,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Female,808
2023-2024,17,TERRY COUNTY,223901,BROWNFIELD ISD,TRADITIONAL ISD/CSD,Male,847
2023-2024,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Female,1225
2023-2024,07,HENDERSON COUNTY,107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,Male,1367
2023-2024,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Female,17994
2023-2024,01,CAMERON COUNTY,031901,BROWNSVILLE ISD,TRADITIONAL ISD/CSD,Male,19071
2023-2024,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Female,1639
2023-2024,15,BROWN COUNTY,025902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,Male,1802
2023-2024,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Female,276
2023-2024,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,Male,310
2023-2024,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Female,7733
2023-2024,06,BRAZOS COUNTY,021902,BRYAN ISD,TRADITIONAL ISD/CSD,Male,8164
2023-2024,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Female,133
2023-2024,09,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,Male,118
2023-2024,12,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Female,55
2023-2024,12,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,Male,61
2023-2024,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Female,119
2023-2024,18,PECOS COUNTY,186901,BUENA VISTA ISD,TRADITIONAL ISD/CSD,Male,136
2023-2024,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Female,462
2023-2024,06,LEON COUNTY,145901,BUFFALO ISD,TRADITIONAL ISD/CSD,Male,565
2023-2024,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Female,1435
2023-2024,07,SMITH COUNTY,212902,BULLARD ISD,TRADITIONAL ISD/CSD,Male,1477
2023-2024,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Female,725
2023-2024,05,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,Male,735
2023-2024,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Female,1606
2023-2024,09,WICHITA COUNTY,243901,BURKBURNETT ISD,TRADITIONAL ISD/CSD,Male,1661
2023-2024,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Female,130
2023-2024,05,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,Male,117
2023-2024,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Female,6263
2023-2024,11,JOHNSON COUNTY,126902,BURLESON ISD,TRADITIONAL ISD/CSD,Male,6455
2023-2024,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Female,1569
2023-2024,13,BURNET COUNTY,027903,BURNET CISD,TRADITIONAL ISD/CSD,Male,1716
2023-2024,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,OPEN ENROLLMENT CHARTER,Female,830
2023-2024,19,EL PASO COUNTY,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,OPEN ENROLLMENT CHARTER,Male,829
2023-2024,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Female,274
2023-2024,06,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,Male,314
2023-2024,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Female,723
2023-2024,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,Male,732
2023-2024,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Female,79
2023-2024,12,HILL COUNTY,109902,BYNUM ISD,TRADITIONAL ISD/CSD,Male,105
2023-2024,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Female,1399
2023-2024,10,HUNT COUNTY,116901,CADDO MILLS ISD,TRADITIONAL ISD/CSD,Male,1437
2023-2024,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Female,1831
2023-2024,02,NUECES COUNTY,178903,CALALLEN ISD,TRADITIONAL ISD/CSD,Male,2046
2023-2024,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Female,962
2023-2024,06,BURLESON COUNTY,026901,CALDWELL ISD,TRADITIONAL ISD/CSD,Male,1003
2023-2024,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Female,1709
2023-2024,03,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,TRADITIONAL ISD/CSD,Male,1824
2023-2024,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Female,605
2023-2024,11,COOKE COUNTY,049905,CALLISBURG ISD,TRADITIONAL ISD/CSD,Male,586
2023-2024,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Female,76
2023-2024,06,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,Male,71
2023-2024,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,157
2023-2024,04,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,167
2023-2024,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Female,771
2023-2024,06,MILAM COUNTY,166901,CAMERON ISD,TRADITIONAL ISD/CSD,Male,746
2023-2024,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Female,136
2023-2024,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,Male,151
2023-2024,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Female,384
2023-2024,16,HEMPHILL COUNTY,106901,CANADIAN ISD,TRADITIONAL ISD/CSD,Male,411
2023-2024,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Female,1132
2023-2024,10,VAN ZANDT COUNTY,234902,CANTON ISD,TRADITIONAL ISD/CSD,Male,1235
2023-2024,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Female,2848
2023-2024,19,EL PASO COUNTY,071907,CANUTILLO ISD,TRADITIONAL ISD/CSD,Male,3056
2023-2024,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Female,5563
2023-2024,16,RANDALL COUNTY,191901,CANYON ISD,TRADITIONAL ISD/CSD,Male,5815
2023-2024,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Female,317
2023-2024,07,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,Male,322
2023-2024,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Female,927
2023-2024,20,DIMMIT COUNTY,064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,Male,988
2023-2024,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Female,4084
2023-2024,11,TARRANT COUNTY,220919,CARROLL ISD,TRADITIONAL ISD/CSD,Male,4208
2023-2024,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Female,11695
2023-2024,10,DALLAS COUNTY,057903,CARROLLTON-FARMERS BRANCH ISD,TRADITIONAL ISD/CSD,Male,12691
2023-2024,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Female,1216
2023-2024,07,PANOLA COUNTY,183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,Male,1382
2023-2024,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Female,1792
2023-2024,11,TARRANT COUNTY,220917,CASTLEBERRY ISD,TRADITIONAL ISD/CSD,Male,1948
2023-2024,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Female,282
2023-2024,07,ANDERSON COUNTY,001902,CAYUGA ISD,TRADITIONAL ISD/CSD,Male,307
2023-2024,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Female,3019
2023-2024,10,DALLAS COUNTY,057904,CEDAR HILL ISD,TRADITIONAL ISD/CSD,Male,3317
2023-2024,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Female,222
2023-2024,13,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,OPEN ENROLLMENT CHARTER,Male,239
2023-2024,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Female,246
2023-2024,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,Male,278
2023-2024,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Female,2201
2023-2024,10,COLLIN COUNTY,043903,CELINA ISD,TRADITIONAL ISD/CSD,Male,2376
2023-2024,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Female,1145
2023-2024,07,SHELBY COUNTY,210901,CENTER ISD,TRADITIONAL ISD/CSD,Male,1289
2023-2024,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Female,261
2023-2024,20,KERR COUNTY,133901,CENTER POINT ISD,TRADITIONAL ISD/CSD,Male,273
2023-2024,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,332
2023-2024,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Female,66
2023-2024,06,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,336
2023-2024,06,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,Male,89
2023-2024,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Female,555
2023-2024,07,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,Male,524
2023-2024,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Female,743
2023-2024,07,ANGELINA COUNTY,003907,CENTRAL ISD,TRADITIONAL ISD/CSD,Male,782
2023-2024,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Female,4556
2023-2024,04,HARRIS COUNTY,101905,CHANNELVIEW ISD,TRADITIONAL ISD/CSD,Male,4878
2023-2024,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Female,81
2023-2024,16,HARTLEY COUNTY,103901,CHANNING ISD,TRADITIONAL ISD/CSD,Male,47
2023-2024,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Female,175
2023-2024,13,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,OPEN ENROLLMENT CHARTER,Male,185
2023-2024,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Female,273
2023-2024,11,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,OPEN ENROLLMENT CHARTER,Male,262
2023-2024,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,1563
2023-2024,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Female,505
2023-2024,07,SMITH COUNTY,212909,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,1707
2023-2024,08,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,Male,473
2023-2024,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Female,214
2023-2024,20,ATASCOSA COUNTY,007901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,Male,230
2023-2024,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Female,68
2023-2024,15,SAN SABA COUNTY,206903,CHEROKEE ISD,TRADITIONAL ISD/CSD,Male,62
2023-2024,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Female,93
2023-2024,05,TYLER COUNTY,229906,CHESTER ISD,TRADITIONAL ISD/CSD,Male,94
2023-2024,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Female,271
2023-2024,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,Male,287
2023-2024,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Female,469
2023-2024,16,CHILDRESS COUNTY,038901,CHILDRESS ISD,TRADITIONAL ISD/CSD,Male,507
2023-2024,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Female,101
2023-2024,09,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,Male,95
2023-2024,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Female,272
2023-2024,12,FALLS COUNTY,073901,CHILTON ISD,TRADITIONAL ISD/CSD,Male,300
2023-2024,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Female,1468
2023-2024,12,MCLENNAN COUNTY,161920,CHINA SPRING ISD,TRADITIONAL ISD/CSD,Male,1569
2023-2024,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Female,166
2023-2024,07,NACOGDOCHES COUNTY,174901,CHIRENO ISD,TRADITIONAL ISD/CSD,Male,185
2023-2024,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Female,595
2023-2024,08,LAMAR COUNTY,139905,CHISUM ISD,TRADITIONAL ISD/CSD,Male,600
2023-2024,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Female,284
2023-2024,15,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,TRADITIONAL ISD/CSD,Male,352
2023-2024,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Female,415
2023-2024,14,EASTLAND COUNTY,067902,CISCO ISD,TRADITIONAL ISD/CSD,Male,410
2023-2024,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Female,550
2023-2024,09,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,Male,620
2023-2024,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Female,626
2023-2024,10,DALLAS COUNTY,057841,CITYSCAPE SCHOOLS,OPEN ENROLLMENT CHARTER,Male,604
2023-2024,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Female,194
2023-2024,16,DONLEY COUNTY,065901,CLARENDON ISD,TRADITIONAL ISD/CSD,Male,223
2023-2024,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Female,263
2023-2024,08,RED RIVER COUNTY,194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,Male,266
2023-2024,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Female,145
2023-2024,16,ARMSTRONG COUNTY,006902,CLAUDE ISD,TRADITIONAL ISD/CSD,Male,174
2023-2024,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Female,19607
2023-2024,04,GALVESTON COUNTY,084910,CLEAR CREEK ISD,TRADITIONAL ISD/CSD,Male,20525
2023-2024,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Female,3477
2023-2024,11,JOHNSON COUNTY,126903,CLEBURNE ISD,TRADITIONAL ISD/CSD,Male,3605
2023-2024,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Female,5752
2023-2024,04,LIBERTY COUNTY,146901,CLEVELAND ISD,TRADITIONAL ISD/CSD,Male,6218
2023-2024,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Female,488
2023-2024,12,BOSQUE COUNTY,018901,CLIFTON ISD,TRADITIONAL ISD/CSD,Male,537
2023-2024,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Female,5044
2023-2024,19,EL PASO COUNTY,071901,CLINT ISD,TRADITIONAL ISD/CSD,Male,5216
2023-2024,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Female,672
2023-2024,14,CALLAHAN COUNTY,030902,CLYDE CISD,TRADITIONAL ISD/CSD,Male,736
2023-2024,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Female,554
2023-2024,18,HOWARD COUNTY,114902,COAHOMA ISD,TRADITIONAL ISD/CSD,Male,542
2023-2024,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Female,794
2023-2024,06,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,TRADITIONAL ISD/CSD,Male,832
2023-2024,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Female,401
2023-2024,15,COLEMAN COUNTY,042901,COLEMAN ISD,TRADITIONAL ISD/CSD,Male,393
2023-2024,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Female,6919
2023-2024,06,BRAZOS COUNTY,021901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,Male,7447
2023-2024,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Female,244
2023-2024,10,GRAYSON COUNTY,091902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,Male,330
2023-2024,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Female,193
2023-2024,05,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,Male,208
2023-2024,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Female,469
2023-2024,14,MITCHELL COUNTY,168901,COLORADO ISD,TRADITIONAL ISD/CSD,Male,478
2023-2024,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Female,1460
2023-2024,04,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,Male,1494
2023-2024,04,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Female,775
2023-2024,04,COLORADO COUNTY,045902,COLUMBUS ISD,TRADITIONAL ISD/CSD,Male,861
2023-2024,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Female,14144
2023-2024,20,COMAL COUNTY,046902,COMAL ISD,TRADITIONAL ISD/CSD,Male,15119
2023-2024,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Female,633
2023-2024,14,COMANCHE COUNTY,047901,COMANCHE ISD,TRADITIONAL ISD/CSD,Male,731
2023-2024,20,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Female,537
2023-2024,20,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,Male,553
2023-2024,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Female,797
2023-2024,10,HUNT COUNTY,116903,COMMERCE ISD,TRADITIONAL ISD/CSD,Male,762
2023-2024,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Female,2299
2023-2024,10,COLLIN COUNTY,043918,COMMUNITY ISD,TRADITIONAL ISD/CSD,Male,2329
2023-2024,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Female,351
2023-2024,08,HOPKINS COUNTY,112908,COMO-PICKTON CISD,TRADITIONAL ISD/CSD,Male,405
2023-2024,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,722
2023-2024,18,ECTOR COUNTY,068802,COMPASS ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,726
2023-2024,20,BEXAR COUNTY,015838,COMPASS ROSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,1796
2023-2024,20,BEXAR COUNTY,015838,COMPASS ROSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,1804
2023-2024,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Female,29
2023-2024,04,HARRIS COUNTY,101842,COMQUEST ACADEMY,OPEN ENROLLMENT CHARTER,Male,22
2023-2024,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Female,96
2023-2024,15,VAL VERDE COUNTY,233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,Male,104
2023-2024,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Female,1124
2023-2024,12,MCLENNAN COUNTY,161921,CONNALLY ISD,TRADITIONAL ISD/CSD,Male,1165
2023-2024,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Female,35413
2023-2024,06,MONTGOMERY COUNTY,170902,CONROE ISD,TRADITIONAL ISD/CSD,Male,36939
2023-2024,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Female,141
2023-2024,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,Male,154
2023-2024,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Female,437
2023-2024,08,DELTA COUNTY,060902,COOPER ISD,TRADITIONAL ISD/CSD,Male,441
2023-2024,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Female,6510
2023-2024,10,DALLAS COUNTY,057922,COPPELL ISD,TRADITIONAL ISD/CSD,Male,6904
2023-2024,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Female,3970
2023-2024,12,CORYELL COUNTY,050910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,Male,3989
2023-2024,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Female,16106
2023-2024,02,NUECES COUNTY,178904,CORPUS CHRISTI ISD,TRADITIONAL ISD/CSD,Male,16947
2023-2024,02,NUECES COUNTY,178807,CORPUS CHRISTI MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Female,60
